city,cityLabel,population,pa_s,pa_sLabel,coordenadas
http://www.wikidata.org/entity/Q182625,Windsor,217188,http://www.wikidata.org/entity/Q16,Canada,Point(-83.0029 42.2955)
http://www.wikidata.org/entity/Q474868,Alor Setar,217000,http://www.wikidata.org/entity/Q833,Malaysia,Point(100.366666666 6.116666666)
http://www.wikidata.org/entity/Q2843,Lübeck,216856,http://www.wikidata.org/entity/Q183,Germany,Point(10.686388888 53.869722222)
http://www.wikidata.org/entity/Q14181,Banjarbaru,216600,http://www.wikidata.org/entity/Q252,Indonesia,Point(114.75 -3.466666666)
http://www.wikidata.org/entity/Q488379,Petropavl,216406,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(69.140833333 54.862222222)
http://www.wikidata.org/entity/Q51690,Irving,216290,http://www.wikidata.org/entity/Q30,United States of America,Point(-96.950833333 32.811666666)
http://www.wikidata.org/entity/Q952617,Hortolândia,215819,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.22 -22.858333333)
http://www.wikidata.org/entity/Q42056,Gangneung,215677,http://www.wikidata.org/entity/Q884,South Korea,Point(128.896111111 37.755555555)
http://www.wikidata.org/entity/Q168225,Hebron,215452,http://www.wikidata.org/entity/Q42620,Palestinian National Authority,Point(35.098611111 31.535)
http://www.wikidata.org/entity/Q261076,Margilan,215400,http://www.wikidata.org/entity/Q265,Uzbekistan,Point(71.716666666 40.466666666)
http://www.wikidata.org/entity/Q2123,Regina,215106,http://www.wikidata.org/entity/Q16,Canada,Point(-104.606666666 50.454722222)
http://www.wikidata.org/entity/Q1014782,Ormoc,215031,http://www.wikidata.org/entity/Q928,Philippines,Point(124.616666666 11.016666666)
http://www.wikidata.org/entity/Q750679,Samawah,215000,http://www.wikidata.org/entity/Q796,Iraq,Point(45.283333333 31.316666666)
http://www.wikidata.org/entity/Q127623,Vantaa,214605,http://www.wikidata.org/entity/Q33,Finland,Point(25.033333333 60.3)
http://www.wikidata.org/entity/Q105060,Sosnowiec,214488,http://www.wikidata.org/entity/Q36,Poland,Point(19.166666666 50.3)
http://www.wikidata.org/entity/Q192225,Netanya,214101,http://www.wikidata.org/entity/Q801,Israel,Point(34.85 32.333333333)
http://www.wikidata.org/entity/Q49220,Fremont,214089,http://www.wikidata.org/entity/Q30,United States of America,Point(-121.982777777 37.543055555)
http://www.wikidata.org/entity/Q722827,Sikasso,213977,http://www.wikidata.org/entity/Q912,Mali,Point(-5.666666666 11.316666666)
http://www.wikidata.org/entity/Q162615,Cartagena,213943,http://www.wikidata.org/entity/Q29,Spain,Point(-0.98333333 37.6)
http://www.wikidata.org/entity/Q162615,Cartagena,213943,http://www.wikidata.org/entity/Q29,Spain,Point(-0.981944444 37.6)
http://www.wikidata.org/entity/Q42129,Osan,213840,http://www.wikidata.org/entity/Q884,South Korea,Point(127.069444444 37.145)
http://www.wikidata.org/entity/Q1003502,Secunderabad,213698,http://www.wikidata.org/entity/Q668,India,Point(78.5 17.45)
http://www.wikidata.org/entity/Q2987563,Sa Đéc,213610,http://www.wikidata.org/entity/Q881,Vietnam,Point(105.7667 10.3)
http://www.wikidata.org/entity/Q1720,Mainz,213528,http://www.wikidata.org/entity/Q183,Germany,Point(8.266666666 50.0)
http://www.wikidata.org/entity/Q12303,Jerez de la Frontera,212879,http://www.wikidata.org/entity/Q29,Spain,Point(-6.116666666 36.7)
http://www.wikidata.org/entity/Q13695,Tenochtitlan,212500,,,Point(-99.13138889 19.435)
http://www.wikidata.org/entity/Q79867,Birmingham,212237,http://www.wikidata.org/entity/Q30,United States of America,Point(-86.80249 33.52066)
http://www.wikidata.org/entity/Q79867,Birmingham,212237,http://www.wikidata.org/entity/Q30,United States of America,Point(-86.81274 33.524755)
http://www.wikidata.org/entity/Q239097,Deir ez-Zor,211857,http://www.wikidata.org/entity/Q858,Syria,Point(40.15 35.333333333)
http://www.wikidata.org/entity/Q12258,Sabadell,211734,http://www.wikidata.org/entity/Q29,Spain,Point(2.1075 41.548333333)
http://www.wikidata.org/entity/Q617,Padua,211560,http://www.wikidata.org/entity/Q38,Italy,Point(11.877777777 45.406388888)
http://www.wikidata.org/entity/Q2838,Oberhausen,211382,http://www.wikidata.org/entity/Q183,Germany,Point(6.85 51.55)
http://www.wikidata.org/entity/Q1729,Erfurt,211113,http://www.wikidata.org/entity/Q183,Germany,Point(11.029166666 50.978055555)
http://www.wikidata.org/entity/Q31094,Chungju,211005,http://www.wikidata.org/entity/Q884,South Korea,Point(127.932222222 36.970555555)
http://www.wikidata.org/entity/Q49218,Rochester,210565,http://www.wikidata.org/entity/Q30,United States of America,Point(-77.611388888 43.165555555)
http://www.wikidata.org/entity/Q328596,Isesaki,210194,http://www.wikidata.org/entity/Q17,Japan,Point(139.2 36.316666666)
http://www.wikidata.org/entity/Q179585,Ploiești,209945,http://www.wikidata.org/entity/Q218,Romania,Point(26.0225 44.938611111)
http://www.wikidata.org/entity/Q486168,San Bernardino,209924,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.293055555 34.129444444)
http://www.wikidata.org/entity/Q2214,Pskov,209840,http://www.wikidata.org/entity/Q159,Russia,Point(28.333333333 57.816666666)
http://www.wikidata.org/entity/Q2187,Meycauayan,209083,http://www.wikidata.org/entity/Q928,Philippines,Point(120.95 14.733333333)
http://www.wikidata.org/entity/Q42136,Icheon,209003,http://www.wikidata.org/entity/Q884,South Korea,Point(127.4425 37.279166666)
http://www.wikidata.org/entity/Q187805,Spokane,208916,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.5 47.658888888)
http://www.wikidata.org/entity/Q5713,Mary,208682,http://www.wikidata.org/entity/Q874,Turkmenistan,Point(61.833333333 37.6)
http://www.wikidata.org/entity/Q647417,Mohammedia,208612,http://www.wikidata.org/entity/Q1028,Morocco,Point(-7.383333333 33.683333333)
http://www.wikidata.org/entity/Q15824,Tolitoli,208489,http://www.wikidata.org/entity/Q252,Indonesia,Point(120.818 1.03861)
http://www.wikidata.org/entity/Q8129,Lubuklinggau,208225,http://www.wikidata.org/entity/Q252,Indonesia,Point(102.861666666 -3.296666666)
http://www.wikidata.org/entity/Q211590,Santa Clara,207963,http://www.wikidata.org/entity/Q241,Cuba,Point(-79.953055555 22.406666666)
http://www.wikidata.org/entity/Q206885,Düzce,207681,http://www.wikidata.org/entity/Q43,Turkey,Point(31.158333333 40.841666666)
http://www.wikidata.org/entity/Q25563103,Warangal,207520,http://www.wikidata.org/entity/Q668,India,Point(79.601111111 17.975555555)
http://www.wikidata.org/entity/Q2861,Rostock,207513,http://www.wikidata.org/entity/Q183,Germany,Point(12.133333333 54.083333333)
http://www.wikidata.org/entity/Q25270,Pristina,207477,http://www.wikidata.org/entity/Q1246,Kosovo,Point(21.166666666 42.666666666)
http://www.wikidata.org/entity/Q853945,Dindigul,207327,http://www.wikidata.org/entity/Q668,India,Point(77.95 10.35)
http://www.wikidata.org/entity/Q773225,Quevedo,207064,http://www.wikidata.org/entity/Q736,Ecuador,Point(-79.45 -1.033333333)
http://www.wikidata.org/entity/Q243319,Morogoro,207000,http://www.wikidata.org/entity/Q924,Tanzania,Point(37.661666666 -6.823055555)
http://www.wikidata.org/entity/Q189383,Damietta,206664,http://www.wikidata.org/entity/Q79,Egypt,Point(31.816666666 31.416666666)
http://www.wikidata.org/entity/Q664550,Maradi,206414,http://www.wikidata.org/entity/Q1032,Niger,Point(7.1 13.5)
http://www.wikidata.org/entity/Q6509,Burgas,206371,http://www.wikidata.org/entity/Q219,Bulgaria,Point(27.466666666 42.5)
http://www.wikidata.org/entity/Q3635276,Kurnool,206362,http://www.wikidata.org/entity/Q668,India,Point(78.035 15.822222222)
http://www.wikidata.org/entity/Q42124,Yangju,205988,http://www.wikidata.org/entity/Q884,South Korea,Point(127.045833333 37.785277777)
http://www.wikidata.org/entity/Q2222874,Zanzibar City,205870,http://www.wikidata.org/entity/Q924,Tanzania,Point(39.2 -6.166666666)
http://www.wikidata.org/entity/Q41843,Beersheba,205810,http://www.wikidata.org/entity/Q801,Israel,Point(34.797777777 31.258888888)
http://www.wikidata.org/entity/Q29364,Montgomery,205764,http://www.wikidata.org/entity/Q30,United States of America,Point(-86.279166666 32.361666666)
http://www.wikidata.org/entity/Q35775,Boise,205671,http://www.wikidata.org/entity/Q30,United States of America,Point(-116.237777777 43.613611111)
http://www.wikidata.org/entity/Q200951,Bolu,205525,http://www.wikidata.org/entity/Q43,Turkey,Point(31.6 40.733333333)
http://www.wikidata.org/entity/Q209338,Oxnard,205437,http://www.wikidata.org/entity/Q30,United States of America,Point(-119.1825 34.191388888)
http://www.wikidata.org/entity/Q183303,Jalalabad,205423,http://www.wikidata.org/entity/Q889,Afghanistan,Point(70.452777777 34.430277777)
http://www.wikidata.org/entity/Q917535,Loures,205054,http://www.wikidata.org/entity/Q45,Portugal,Point(-9.166666666 38.833333333)
http://www.wikidata.org/entity/Q207321,Matsue,204890,http://www.wikidata.org/entity/Q17,Japan,Point(133.048611111 35.468055555)
http://www.wikidata.org/entity/Q14328,Santa Cruz de Tenerife,204856,http://www.wikidata.org/entity/Q29,Spain,Point(-16.25 28.466666666)
http://www.wikidata.org/entity/Q41329,Linz,204846,http://www.wikidata.org/entity/Q40,Austria,Point(14.283333333 48.3)
http://www.wikidata.org/entity/Q331104,Fayetteville,204408,http://www.wikidata.org/entity/Q30,United States of America,Point(-78.9175 35.066666666)
http://www.wikidata.org/entity/Q546,Trieste,204234,http://www.wikidata.org/entity/Q38,Italy,Point(13.804166666 45.636111111)
http://www.wikidata.org/entity/Q47037646,Wellington City,203800,http://www.wikidata.org/entity/Q664,New Zealand,Point(174.75424 -41.253)
http://www.wikidata.org/entity/Q39709,Des Moines,203433,http://www.wikidata.org/entity/Q30,United States of America,Point(-93.620833333 41.590833333)
http://www.wikidata.org/entity/Q10104,Tanjung Pinang,203008,http://www.wikidata.org/entity/Q252,Indonesia,Point(104.455416666 0.918777777)
http://www.wikidata.org/entity/Q491128,Fontana,203003,http://www.wikidata.org/entity/Q30,United States of America,Point(-117.466666666 34.1)
http://www.wikidata.org/entity/Q47554,Toruń,202521,http://www.wikidata.org/entity/Q36,Poland,Point(18.616666666 53.016666666)
http://www.wikidata.org/entity/Q242882,Nishitōkyō,202435,http://www.wikidata.org/entity/Q17,Japan,Point(139.538611111 35.725833333)
http://www.wikidata.org/entity/Q130514,Luxor,202232,http://www.wikidata.org/entity/Q79,Egypt,Point(32.642222222 25.696944444)
http://www.wikidata.org/entity/Q79880,Debrecen,202214,http://www.wikidata.org/entity/Q28,Hungary,Point(21.639166666 47.53)
http://www.wikidata.org/entity/Q35747,Tuy Hòa,202030,http://www.wikidata.org/entity/Q881,Vietnam,Point(109.333611111 13.049444444)
http://www.wikidata.org/entity/Q592338,Marawi,201785,http://www.wikidata.org/entity/Q928,Philippines,Point(124.3 8.0)
http://www.wikidata.org/entity/Q81046,Charleroi,201761,http://www.wikidata.org/entity/Q31,Belgium,Point(4.444166666 50.416666666)
http://www.wikidata.org/entity/Q14501,Tarakan,201635,http://www.wikidata.org/entity/Q252,Indonesia,Point(117.633333333 3.3)
http://www.wikidata.org/entity/Q476800,Lashkar Gah,201546,http://www.wikidata.org/entity/Q889,Afghanistan,Point(64.366666666 31.583055555)
http://www.wikidata.org/entity/Q205119,Cajamarca,201329,http://www.wikidata.org/entity/Q419,Peru,Point(-78.510555555 -7.164444444)
http://www.wikidata.org/entity/Q336661,Qena,201191,http://www.wikidata.org/entity/Q79,Egypt,Point(32.716666666 26.166666666)
http://www.wikidata.org/entity/Q204561,Modesto,201165,http://www.wikidata.org/entity/Q30,United States of America,Point(-120.994444444 37.661388888)
http://www.wikidata.org/entity/Q207799,Puri,201026,http://www.wikidata.org/entity/Q668,India,Point(85.816666666 19.8)
http://www.wikidata.org/entity/Q749,Groningen,200952,http://www.wikidata.org/entity/Q55,Netherlands,Point(6.55 53.216666666)
http://www.wikidata.org/entity/Q491123,Kyzylorda,200900,http://www.wikidata.org/entity/Q232,Kazakhstan,Point(65.516666666 44.85)
http://www.wikidata.org/entity/Q1017696,Jacobabad,200815,http://www.wikidata.org/entity/Q843,Pakistan,Point(68.451388888 28.276944444)
http://www.wikidata.org/entity/Q71,Geneva,200548,http://www.wikidata.org/entity/Q39,Switzerland,Point(6.15 46.2)
http://www.wikidata.org/entity/Q47048,Oulu,200526,http://www.wikidata.org/entity/Q33,Finland,Point(25.466666666 65.016666666)
http://www.wikidata.org/entity/Q13498,Taranto,200385,http://www.wikidata.org/entity/Q38,Italy,Point(17.240833333 40.418055555)
http://www.wikidata.org/entity/Q3871,Coquimbo,200117,http://www.wikidata.org/entity/Q298,Chile,Point(-71.333333333 -29.95)
http://www.wikidata.org/entity/Q673089,Puerto Cortés,200000,http://www.wikidata.org/entity/Q783,Honduras,Point(-87.95 15.883333333)
http://www.wikidata.org/entity/Q12191144,New Cairo,200000,http://www.wikidata.org/entity/Q79,Egypt,Point(31.47 30.03)
http://www.wikidata.org/entity/Q291277,Rio Claro,199961,http://www.wikidata.org/entity/Q155,Brazil,Point(-47.560833333 -22.410833333)
http://www.wikidata.org/entity/Q1018501,Lahad Datu,199830,http://www.wikidata.org/entity/Q833,Malaysia,Point(118.34 5.03)
http://www.wikidata.org/entity/Q317946,Bojnord,199791,http://www.wikidata.org/entity/Q794,Iran,Point(57.333333333 37.466666666)
http://www.wikidata.org/entity/Q605224,Sirjan,199704,http://www.wikidata.org/entity/Q794,Iran,Point(55.681388888 29.451944444)
http://www.wikidata.org/entity/Q80517,Shreveport,199311,http://www.wikidata.org/entity/Q30,United States of America,Point(-93.7629569 32.5082078)
http://www.wikidata.org/entity/Q131127,Banja Luka,199191,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina,Point(17.183333333 44.766666666)
http://www.wikidata.org/entity/Q163132,Akron,199110,http://www.wikidata.org/entity/Q30,United States of America,Point(-81.517777777 41.073055555)
http://www.wikidata.org/entity/Q10282,Pamplona,199066,http://www.wikidata.org/entity/Q29,Spain,Point(-1.65 42.816666666)
http://www.wikidata.org/entity/Q2865,Kassel,199062,http://www.wikidata.org/entity/Q183,Germany,Point(9.497916666 51.315777777)
http://www.wikidata.org/entity/Q874270,Pagadian,199060,http://www.wikidata.org/entity/Q928,Philippines,Point(123.433333333 7.833333333)
http://www.wikidata.org/entity/Q199797,Tacoma,198397,http://www.wikidata.org/entity/Q30,United States of America,Point(-122.459444444 47.241388888)
http://www.wikidata.org/entity/Q83178,Almere,198315,http://www.wikidata.org/entity/Q55,Netherlands,Point(5.225555555 52.375833333)
http://www.wikidata.org/entity/Q236837,Richmond,198309,http://www.wikidata.org/entity/Q16,Canada,Point(-123.133333333 49.166666666)
http://www.wikidata.org/entity/Q14501,Tarakan,198133,http://www.wikidata.org/entity/Q252,Indonesia,Point(117.633333333 3.3)
http://www.wikidata.org/entity/Q22595,Aurora,197899,http://www.wikidata.org/entity/Q30,United States of America,Point(-88.298611111 41.76)
http://www.wikidata.org/entity/Q3992,Liège,197885,http://www.wikidata.org/entity/Q31,Belgium,Point(5.57568 50.64528)
http://www.wikidata.org/entity/Q181962,Augusta,197166,http://www.wikidata.org/entity/Q30,United States of America,Point(-81.975 33.47)
http://www.wikidata.org/entity/Q6221,Brescia,197008,http://www.wikidata.org/entity/Q38,Italy,Point(10.220280555 45.538888888)
http://www.wikidata.org/entity/Q335444,Itami,196982,http://www.wikidata.org/entity/Q17,Japan,Point(135.400833333 34.784166666)
http://www.wikidata.org/entity/Q221734,Rason,196954,http://www.wikidata.org/entity/Q423,North Korea,Point(130.384444444 42.344444444)
http://www.wikidata.org/entity/Q916536,La Ceiba,196856,http://www.wikidata.org/entity/Q783,Honduras,Point(-86.787777777 15.78)
http://www.wikidata.org/entity/Q10400,Almería,196851,http://www.wikidata.org/entity/Q29,Spain,Point(-2.45 36.833333333)
http://www.wikidata.org/entity/Q206891,Kırıkkale,196645,http://www.wikidata.org/entity/Q43,Turkey,Point(33.513888888 39.841666666)
http://www.wikidata.org/entity/Q1696,Legazpi,196639,http://www.wikidata.org/entity/Q928,Philippines,Point(123.733333333 13.133333333)
http://www.wikidata.org/entity/Q504394,Huánuco,196627,http://www.wikidata.org/entity/Q419,Peru,Point(-76.239722222 -9.929444444)
http://www.wikidata.org/entity/Q207311,Suzuka,196557,http://www.wikidata.org/entity/Q17,Japan,Point(136.584166666 34.882222222)
http://www.wikidata.org/entity/Q207311,Suzuka,196557,http://www.wikidata.org/entity/Q17,Japan,Point(136.58333 34.88333)
http://www.wikidata.org/entity/Q283368,Raqqa,196529,http://www.wikidata.org/entity/Q858,Syria,Point(39.016666666 35.95)
http://www.wikidata.org/entity/Q93358,Oradea,196367,http://www.wikidata.org/entity/Q218,Romania,Point(21.921111111 47.072222222)
http://www.wikidata.org/entity/Q2207,Naga,196003,http://www.wikidata.org/entity/Q928,Philippines,Point(123.166666666 13.616666666)
http://www.wikidata.org/entity/Q128114,Yonkers,195976,http://www.wikidata.org/entity/Q30,United States of America,Point(-73.864444444 40.941388888)
http://www.wikidata.org/entity/Q130191,Norwich,195971,http://www.wikidata.org/entity/Q145,United Kingdom,Point(1.299167 52.628056)
http://www.wikidata.org/entity/Q328651,Yachiyo,195912,http://www.wikidata.org/entity/Q17,Japan,Point(140.099722222 35.7225)
http://www.wikidata.org/entity/Q41106,Kumagaya,195903,http://www.wikidata.org/entity/Q17,Japan,Point(139.388611111 36.147222222)
http://www.wikidata.org/entity/Q11910,Gandhinagar,195891,http://www.wikidata.org/entity/Q668,India,Point(72.68 23.22)
http://www.wikidata.org/entity/Q1031051,Cẩm Phả,195800,http://www.wikidata.org/entity/Q881,Vietnam,Point(107.31666667 21.01666667)
http://www.wikidata.org/entity/Q158928,Bushehr,195222,http://www.wikidata.org/entity/Q794,Iran,Point(50.816666666 28.983333333)
http://www.wikidata.org/entity/Q714873,Kimchaek,195217,http://www.wikidata.org/entity/Q423,North Korea,Point(129.1975 40.667777777)
